Date,Route,Time,Day,Location,Incident,MinDelay,MinGap,Direction,Vehicle,Month
2022-06-10,61,10:30:00,Friday,"EGLINTON , Toronto",Cleaning - Unsanitary,20,40,E,8302,June
2022-06-10,121,11:00:00,Friday,"FRONT & CHURCH, Toronto",Diversion,145,160,E,8457,June
2022-06-10,97,11:00:00,Friday,"YONGE & GLENFOREST, Toronto",General Delay,25,50,N,8187,June
2022-06-10,12,11:00:00,Friday,"KINGSTON BETWEEN MIDLA, Toronto",Diversion,13,25,A,0,June
2022-06-10,102,11:30:00,Friday,"AMAZON LOOP, Toronto",General Delay,12,24,N,3437,June
2022-06-10,935,11:30:00,Friday,"JANE & LAWRENACE, Toronto",Mechanical,12,24,N,1004,June
2022-06-10,45,12:30:00,Friday,"KIPLING , Toronto",Operations - Operator,16,32,S,1379,June
2022-06-10,132,12:30:00,Friday,"MILNER & MARKHAM, Toronto",Mechanical,14,28,W,3457,June
2022-06-10,41,13:00:00,Friday,"KEELE & EGLINTON, Toronto",Operations - Operator,9,18,N,1096,June
2022-06-10,15,13:00:00,Friday,"ROYAL YORK & BLOOR, Toronto",Collision - TTC,25,50,S,7973,June
2022-06-10,35,13:00:00,Friday,"JANE & TRETHEWAY, Toronto",Operations - Operator,8,15,N,1054,June
2022-06-10,90,13:00:00,Friday,"ST CLAIR & BATHURST, Toronto",Operations - Operator,10,20,S,8125,June
2022-06-10,32,13:30:00,Friday,"EGLINTON & CHILTERN, Toronto",Operations - Operator,12,24,E,1350,June
2022-06-10,20,13:30:00,Friday,"KENNEDY , Toronto",Cleaning - Unsanitary,146,32,E,8579,June
2022-06-10,960,13:30:00,Friday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,11,22,A,8148,June
2022-06-10,905,13:30:00,Friday,"MORNINGSIDE & KINGST, Toronto",Mechanical,7,14,W,8429,June
2022-06-10,96,13:30:00,Friday,"JANE & WILSON, Toronto",Operations - Operator,23,46,S,3555,June
2022-06-10,35,13:30:00,Friday,"JANE & TRETHEWAY, Toronto",Operations - Operator,7,14,S,1008,June
2022-06-10,52,13:30:00,Friday,"DUFFERIN & LAWRENCE, Toronto",Operations - Operator,20,40,N,3615,June
2022-06-10,36,13:30:00,Friday,"FINCH & ISLINGTON, Toronto",Operations - Operator,5,10,N,9131,June
2022-06-10,34,13:30:00,Friday,"EGLINTON & REDPATH, Toronto",Emergency Services,15,30,E,8770,June
2022-06-10,60,14:00:00,Friday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,11,22,W,8345,June
2022-06-10,134,14:00:00,Friday,"PROGRESS & MARKHAM, Toronto",Operations - Operator,16,32,E,3486,June
2022-06-10,168,14:00:00,Friday,"AVON LOOP, Toronto",Operations - Operator,11,22,N,1357,June
2022-06-10,36,14:00:00,Friday,"FINCH WEST , Toronto",Operations - Operator,5,10,N,8943,June
2022-06-10,36,14:00:00,Friday,"FINCH WEST , Toronto",Operations - Operator,5,10,N,8943,June
2022-06-10,52,14:00:00,Friday,"MORNINGSTAR & CATALP, Toronto",Operations - Operator,20,40,S,8915,June
2022-06-10,131,14:00:00,Friday,"SHEPPARD & MCCOWAN, Toronto",General Delay,15,29,A,0,June
2022-06-10,40,14:00:00,Friday,"DUNDAS & HUMBER HILL, Toronto",Mechanical,20,40,W,8068,June
2022-06-10,165,14:00:00,Friday,"YORK MILLS , Toronto",Operations - Operator,11,22,N,3556,June
2022-06-10,112,14:30:00,Friday,"KIPLING , Toronto",Mechanical,24,48,E,8066,June
2022-06-10,32,14:30:00,Friday,"EGLINTON & GABIAN WA, Toronto",Mechanical,4,8,W,1103,June
2022-06-10,32,14:30:00,Friday,"EMMET & VERONA, Toronto",Operations - Operator,15,30,N,1359,June
2022-06-10,996,14:30:00,Friday,"JANE & WILSON, Toronto",Operations - Operator,11,22,W,3586,June
2022-06-10,89,14:30:00,Friday,"KEELE , Toronto",Operations - Operator,10,20,A,8376,June
2022-06-10,124,14:30:00,Friday,"LAWRENCE , Toronto",Operations - Operator,8,16,E,8379,June
2022-06-10,47,15:00:00,Friday,"LANSDOWNE & QUEEN, Toronto",Operations - Operator,6,11,A,8204,June
2022-06-10,21,15:00:00,Friday,"BRIMLEY & GRITTANI L, Toronto",Collision - TTC,15,30,N,1294,June
2022-06-10,85,15:00:00,Friday,"SHEPPARD & VICTORIA, Toronto",General Delay,16,24,E,3472,June
2022-06-10,47,15:00:00,Friday,"EARLSCOURT LOOP, Toronto",Operations - Operator,6,18,A,8120,June
2022-06-10,905,15:00:00,Friday,"KENNEDY , Toronto",Mechanical,9,18,W,8474,June
2022-06-10,79,15:00:00,Friday,"SCARLETT & EGLINTON, Toronto",Mechanical,12,24,S,1345,June
2022-06-10,954,15:00:00,Friday,"LAWRENCE & STARSPRAY, Toronto",Operations - Operator,12,24,W,0,June
2022-06-10,954,15:00:00,Friday,"LAWRENCE & STARSPRAY, Toronto",Operations - Operator,12,24,W,0,June
2022-06-10,102,15:00:00,Friday,"CENTENNIAL COLLEGE - P, Toronto",Mechanical,20,40,S,3414,June
2022-06-10,54,15:00:00,Friday,"LAWRENCE & VICTORIA, Toronto",General Delay,19,27,E,8859,June
2022-06-10,124,15:30:00,Friday,"LAWRENCE , Toronto",Mechanical,8,16,W,1367,June
2022-06-10,34,15:30:00,Friday,"EGLINTON , Toronto",Operations - Operator,2,11,E,0,June
2022-06-10,61,15:30:00,Friday,"AVENUE & WILSON, Toronto",Operations - Operator,16,32,N,8191,June
2022-06-10,960,15:30:00,Friday,"STEELES & SIGNAL HIL, Toronto",Operations - Operator,9,18,A,8150,June
2022-06-10,82,15:30:00,Friday,"ROSEDALE , Toronto",Mechanical,20,40,E,8446,June
2022-06-10,32,15:30:00,Friday,"TRETHEWEY & MARTHA E, Toronto",Mechanical,12,24,A,1094,June
2022-06-10,86,15:30:00,Friday,"MANSE & DEANSCROFT, Toronto",Mechanical,15,30,W,1219,June
2022-06-10,89,15:30:00,Friday,"KEELE , Toronto",Operations - Operator,10,20,N,9004,June
2022-06-10,34,15:30:00,Friday,"EGLINTON & SINNOTT, Toronto",Emergency Services,15,30,E,8768,June
2022-06-10,54,15:30:00,Friday,"EGLINTON , Toronto",Operations - Operator,6,11,E,0,June
2022-06-10,78,16:00:00,Friday,"YORK MILLS , Toronto",Operations - Operator,15,30,A,8179,June
2022-06-10,935,16:00:00,Friday,"JANE , Toronto",General Delay,25,37,N,1009,June
2022-06-10,47,16:00:00,Friday,"LANSDOWNE & BLOOR, Toronto",Road Blocked - NON-TTC Collision,109,123,N,8188,June
2022-06-10,54,16:00:00,Friday,"EGLINTON , Toronto",Operations - Operator,5,11,E,0,June
2022-06-10,161,16:00:00,Friday,"DAVENPORT & OAKWOOD, Toronto",Utilized Off Route,15,30,W,1254,June
2022-06-10,96,16:00:00,Friday,"WILSON & JANE, Toronto",Operations - Operator,22,42,W,3545,June
2022-06-10,109,16:00:00,Friday,"NEPTUNE & BATHURST, Toronto",Operations - Operator,40,80,W,8105,June
2022-06-10,92,16:00:00,Friday,"WOODBINE , Toronto",Operations - Operator,9,18,S,8597,June
2022-06-10,97,16:00:00,Friday,"DAVISVILLE , Toronto",Operations - Operator,30,61,S,8147,June
2022-06-10,32,16:00:00,Friday,"EGLINTON WEST & WINC, Toronto",General Delay,23,34,W,1258,June
2022-06-10,85,16:00:00,Friday,"SHEPPARD & HWY 404, Toronto",Diversion,20,40,W,0,June
2022-06-10,47,16:00:00,Friday,"LANSDOWNE , Toronto",Operations - Operator,12,24,S,8320,June
2022-06-10,116,16:30:00,Friday,"KENNEDY , Toronto",Mechanical,7,14,E,1555,June
2022-06-10,96,16:30:00,Friday,"275 CARRIER DR (ALBION, Toronto",Collision - TTC,21,42,W,8877,June
2022-06-10,102,16:30:00,Friday,"ST CLAIR & BRIMLEY, Toronto",Operations - Operator,17,34,S,3435,June
2022-06-10,45,16:30:00,Friday,"KIPLING , Toronto",Mechanical,8,16,A,1087,June
2022-06-10,89,16:30:00,Friday,"KEELE , Toronto",Operations - Operator,10,20,N,8162,June
2022-06-10,168,16:30:00,Friday,"AVON LOOP, Toronto",Operations - Operator,11,22,A,1135,June
2022-06-10,45,16:30:00,Friday,"KIPLING & BURNAMTHOR, Toronto",Collision - TTC,8,16,S,1117,June
2022-06-10,107,16:30:00,Friday,"CHESSWOOD DR & VANLE, Toronto",Collision - TTC,20,40,N,8109,June
2022-06-10,11,16:30:00,Friday,"BAYVIEW & FINCH, Toronto",Emergency Services,18,36,N,8721,June
2022-06-10,34,16:30:00,Friday,"EGLINTON & LEBOVIC, Toronto",Operations - Operator,9,18,W,8731,June
2022-06-10,172,16:30:00,Friday,"FRONT & BAY, Toronto",Operations - Operator,30,60,E,8788,June
2022-06-10,63,16:30:00,Friday,"ST CLAIR AVE WEST &, Toronto",Operations - Operator,10,20,S,8174,June
2022-06-10,86,16:30:00,Friday,"KENNEDY , Toronto",Mechanical,15,30,E,3454,June
2022-06-10,57,16:30:00,Friday,"MIDL& & STEELES, Toronto",Operations - Operator,12,24,S,3119,June
2022-06-10,134,17:00:00,Friday,"SCARBOROUGH CENTRE STA, Toronto",Operations - Operator,7,15,A,1242,June
2022-06-10,86,17:00:00,Friday,"TORONTO ZOO, Toronto",Mechanical,15,30,W,1232,June
2022-06-10,135,17:00:00,Friday,"MAIN ST & DANFORTH, Toronto",Collision - TTC,20,40,N,8553,June
2022-06-10,102,17:00:00,Friday,"MARKHAM & KINGSTON, Toronto",Operations - Operator,17,34,N,3415,June
2022-06-10,86,17:00:00,Friday,"KINGSTON & MORNINGSI, Toronto",Emergency Services,15,30,W,1550,June
2022-06-10,995,17:30:00,Friday,"YORK MILLS , Toronto",Cleaning - Unsanitary,11,22,E,1211,June
2022-06-10,927,17:30:00,Friday,"STEELES LOOP AT ISLING, Toronto",Mechanical,7,14,N,3572,June
2022-06-10,86,17:30:00,Friday,"KENNEDY , Toronto",Operations - Operator,15,30,A,3443,June
2022-06-10,985,17:30:00,Friday,"SHEPPARD & VICTORIA, Toronto",Operations - Operator,12,24,W,9070,June
2022-06-10,84,17:30:00,Friday,"ORMONT & SIGNET, Toronto",Mechanical,5,10,W,8912,June
2022-06-10,162,17:30:00,Friday,"LAWRENCE , Toronto",Operations - Operator,30,60,A,8758,June
2022-06-10,11,17:30:00,Friday,"DAVISVILLE , Toronto",Cleaning - Unsanitary,18,36,N,8710,June
2022-06-10,29,17:30:00,Friday,"WILSON , Toronto",Cleaning - Unsanitary,10,20,S,9039,June
2022-06-10,54,17:30:00,Friday,"EGLINTON , Toronto",Operations - Operator,11,22,E,8753,June
2022-06-10,86,17:30:00,Friday,"KENNEDY , Toronto",Operations - Operator,10,25,A,1633,June
2022-06-10,165,18:00:00,Friday,"WESTON & FINCH, Toronto",Operations - Operator,8,16,S,8948,June
2022-06-10,97,18:00:00,Friday,"YONGE & WANLESS, Toronto",Collision - TTC,30,60,S,8332,June
2022-06-10,7,18:00:00,Friday,"BATHURST & WILSON, Toronto",Operations - Operator,10,20,S,8306,June
2022-06-10,89,18:00:00,Friday,"KEELE , Toronto",Operations - Operator,10,20,N,8194,June
2022-06-10,102,18:00:00,Friday,"MARKHAM & 16TH, Toronto",Road Blocked - NON-TTC Collision,17,34,S,3410,June
2022-06-10,116,18:00:00,Friday,"MORNINGSIDE & SHEPPA, Toronto",Operations - Operator,9,18,A,3450,June
2022-06-10,118,18:00:00,Friday,"WILSON , Toronto",Operations - Operator,30,60,A,8348,June
2022-06-10,985,18:30:00,Friday,"SHEPPARD & MIDL&, Toronto",Mechanical,5,10,E,9062,June
2022-06-10,81,18:30:00,Friday,"THORNCLIFF PK DR & O, Toronto",Security,7,14,E,8820,June
2022-06-10,116,18:30:00,Friday,"MORNINGSIDE & SHEPPA, Toronto",Operations - Operator,7,14,A,3646,June
2022-06-10,902,18:30:00,Friday,"WARDEN , Toronto",Utilized Off Route,10,20,N,3420,June
2022-06-10,106,19:00:00,Friday,"SHEPPARD WEST , Toronto",Operations - Operator,20,40,A,8308,June
2022-06-10,952,19:00:00,Friday,"LAWRENCE & KEELE, Toronto",Security,12,24,W,3624,June
2022-06-10,86,19:00:00,Friday,"KENNEDY , Toronto",Operations - Operator,10,15,A,1653,June
2022-06-10,72,19:00:00,Friday,"DUNDAS & CARLAW, Toronto",Emergency Services,9,18,A,8571,June
2022-06-10,162,19:00:00,Friday,"LAWRENCE & DON MILLS, Toronto",Cleaning - Unsanitary,30,60,E,87701,June
2022-06-10,36,19:00:00,Friday,"FINCH & SIGNET, Toronto",Operations - Operator,6,12,A,3508,June
2022-06-10,944,19:00:00,Friday,"COL SAM SMITH LOOP, Toronto",Mechanical,9,18,A,7940,June
2022-06-10,68,19:30:00,Friday,"WARDEN , Toronto",General Delay,12,24,S,3304,June
2022-06-10,939,19:30:00,Friday,"FINCH & S&HURST CI, Toronto",Investigation,10,20,E,3173,June
2022-06-10,54,20:00:00,Friday,"LAWRENCE EAST RT, Toronto",Operations - Operator,13,18,E,8849,June
2022-06-10,75,20:00:00,Friday,"SHERBOURNE & BLOOR, Toronto",Collision - TTC,8,16,N,8566,June
2022-06-10,36,20:00:00,Friday,"FINCH & WESTON, Toronto",General Delay,5,35,W,3724,June
2022-06-10,95,20:00:00,Friday,"ELLESMERE & MARKHAM, Toronto",Mechanical,15,30,W,1614,June
2022-06-10,52,20:00:00,Friday,"LAWRENCE & PINE, Toronto",Operations - Operator,17,32,W,3517,June
2022-06-10,56,20:00:00,Friday,"EGLINTON , Toronto",Mechanical,20,40,A,8822,June
2022-06-10,54,20:00:00,Friday,"LAWRENCE EAST , Toronto",Operations - Operator,11,22,W,8963,June
2022-06-10,116,20:00:00,Friday,"MORNINGSIDE & NEILSO, Toronto",Emergency Services,9,18,S,1328,June
2022-06-10,161,20:00:00,Friday,"BLOOR & OSSINGTON, Toronto",Security,17,34,E,1129,June
2022-06-10,96,20:30:00,Friday,"WILSON & KING HIGH, Toronto",Security,10,20,E,3545,June
2022-06-10,96,20:30:00,Friday,"WILSON , Toronto",Mechanical,10,20,E,8941,June
2022-06-10,85,20:30:00,Friday,"DON MILLS , Toronto",Operations - Operator,20,40,A,3648,June
2022-06-10,985,21:00:00,Friday,"SHEPPARD & MIDL&, Toronto",Utilized Off Route,12,24,E,9077,June
2022-06-10,76,21:00:00,Friday,"ROYAL YORK , Toronto",Operations - Operator,9,18,A,7934,June
2022-06-10,7,21:00:00,Friday,"BATHURST & WILSON, Toronto",Operations - Operator,10,20,S,9017,June
2022-06-10,161,21:00:00,Friday,"ALLIANCE & JANE, Toronto",Security,17,34,W,1082,June
2022-06-10,95,21:00:00,Friday,"UNIVERSITY OF TORONTO, Toronto",Vision,13,26,A,3462,June
2022-06-10,108,21:30:00,Friday,"DRIFTWOOD & COBBLER, Toronto",Investigation,10,20,S,8921,June
2022-06-10,84,22:00:00,Friday,"SHEPPARD & RIVALDA R, Toronto",Investigation,10,20,W,3524,June
2022-06-10,107,22:00:00,Friday,"SHEPPARD WEST , Toronto",Mechanical,40,80,A,8383,June
2022-06-10,189,22:00:00,Friday,"HIGH PARK , Toronto",Mechanical,30,60,A,3336,June
2022-06-10,52,22:30:00,Friday,"LAWRENCE , Toronto",Mechanical,19,34,N,3629,June
2022-06-10,95,22:30:00,Friday,"ELLESMERE & MILITARY, Toronto",Operations - Operator,15,30,A,9508,June
2022-06-10,52,22:30:00,Friday,"MARTINGROVE & TOLLIN, Toronto",Investigation,18,35,S,8956,June
2022-06-10,110,22:30:00,Friday,"ISLINGTON & NEW TORO, Toronto",Emergency Services,30,60,S,7968,June
2022-06-10,37,22:30:00,Friday,"ISLINGTON & THE WEST, Toronto",Diversion,132,147,S,8038,June
2022-06-10,59,23:00:00,Friday,"WESTON RD & RECTORY, Toronto",Collision - TTC,30,60,N,8192,June
2022-06-10,94,23:30:00,Friday,"WELLESLEY & QUEENS P, Toronto",Diversion,10,20,W,0,June
2022-06-10,29,00:30:00,Friday,"DUFFERIN & CASTLEFIE, Toronto",Investigation,9,18,S,9030,June
2022-06-10,116,00:30:00,Friday,"MORNINGSIDE & SHEPPA, Toronto",Cleaning - Unsanitary,9,18,N,3484,June
2022-06-10,57,00:30:00,Friday,"KENNEDY , Toronto",Mechanical,17,34,N,3180,June
2022-06-10,100,01:00:00,Friday,"CONCORDE PLACE & CON, Toronto",Utilized Off Route,10,20,S,8698,June
2022-06-10,96,01:00:00,Friday,"YORK MILLS , Toronto",Operations - Operator,10,20,A,3568,June
2022-06-10,68,01:30:00,Friday,"WARDEN & LAWRENCE, Toronto",Security,30,45,S,3243,June
2022-06-10,63,01:30:00,Friday,"EGLINTON WEST , Toronto",Cleaning - Unsanitary,20,40,N,8103,June
2022-06-11,320,02:00:00,Saturday,"EGLINTON , Toronto",Operations - Operator,6,11,A,1398,June
2022-06-11,63,02:30:00,Saturday,"SHAW & KING, Toronto",Cleaning - Unsanitary,30,60,N,1373,June
2022-06-11,329,02:30:00,Saturday,"GERRY FITZGERARD DR, Toronto",Cleaning - Unsanitary,23,53,W,9051,June
2022-06-11,336,03:30:00,Saturday,"WOODBINE RACE TRACK, Toronto",General Delay,30,60,A,9136,June
2022-06-11,40,05:00:00,Saturday,"DUNDAS & SCARLETT, Toronto",Diversion,54,78,E,0,June
2022-06-11,320,05:30:00,Saturday,"YONGE & QUEEN, Toronto",Cleaning - Unsanitary,4,8,S,8340,June
2022-06-11,89,05:30:00,Saturday,"WESTON & WALSH, Toronto",Mechanical,10,20,N,8321,June
2022-06-11,63,06:00:00,Saturday,"OAKWOOD & JESMOND, Toronto",Mechanical,13,26,N,8318,June
2022-06-11,165,06:00:00,Saturday,"YORK MILLS , Toronto",Operations - Operator,15,28,A,0,June
2022-06-11,116,06:00:00,Saturday,"KINGSTON & SCARBOROU, Toronto",Emergency Services,9,22,W,1249,June
2022-06-11,123,07:00:00,Saturday,"THE EAST MALL & QUEE, Toronto",Held By,40,70,W,8462,June
2022-06-11,110,07:00:00,Saturday,"ENTIRE ROUTE, Toronto",General Delay,40,64,N,0,June
2022-06-11,927,07:30:00,Saturday,"KIPLING , Toronto",Operations - Operator,10,20,A,0,June
2022-06-11,63,07:30:00,Saturday,"OSSINGTON & LANE N D, Toronto",Security,13,26,N,8300,June
2022-06-11,102,07:30:00,Saturday,"BRIMLEY & ST CLAIR, Toronto",Operations - Operator,62,123,A,3407,June
2022-06-11,85,08:00:00,Saturday,"SHEPPARD & ALLANFORD, Toronto",Vision,7,15,E,3641,June
2022-06-11,927,08:00:00,Saturday,"REXDALE & QUEENS PLA, Toronto",Mechanical,10,20,N,3602,June
2022-06-11,41,08:30:00,Saturday,"KEELE & COLVILLE, Toronto",Emergency Services,17,34,S,1141,June
2022-06-11,89,08:30:00,Saturday,"WESTON & COULTER, Toronto",Operations - Operator,10,20,S,8343,June
2022-06-11,21,09:00:00,Saturday,"BRIMLEY & STEELES, Toronto",Operations - Operator,22,44,A,1286,June
2022-06-11,94,09:00:00,Saturday,"CASTLE FRANK , Toronto",Operations - Operator,15,30,E,8520,June
2022-06-11,939,09:00:00,Saturday,"MCCOWAN & SHEPPARD, Toronto",Mechanical,14,28,E,3180,June
2022-06-11,72,09:00:00,Saturday,"PAPE , Toronto",Operations - Operator,18,36,S,8442,June
2022-06-11,76,09:30:00,Saturday,"LAKESHORE & MIMICO, Toronto",Diversion,35,44,A,0,June
2022-06-11,76,09:30:00,Saturday,"ROYAL YORK & LAKESHO, Toronto",Operations - Operator,9,18,N,8083,June
2022-06-11,29,10:00:00,Saturday,"DUFFERIN & ORFUS, Toronto",Operations - Operator,8,16,N,9144,June
2022-06-11,52,10:00:00,Saturday,"LAWRENCE WEST , Toronto",Mechanical,20,40,E,8886,June
